"","bptf","cbfa2t3h","csf1r","dnmt3a","eif2b1","erg","ets1","ets2","etv6","fli1","gata1","gata2","gata3","gfi1","gfi1b","hhex","hoxa5","hoxa9","hoxb4","ikzf1","itga2b","kit","ldb1","lmo2","lyl1","mecom","meis1","mitf","mpl","myb","nfe2","nkx23","notch","pbx1","prdm16","procr","runx1","scl","sfpi1","sh2b3","smarcc1","tcf7","tet2","vwf"
"hsc34_256",0.674713414999999,1.622146945,10.846834425,0.734437375000002,1.572084335,-0.808490324999998,14.250761225,1.594395995,0.485411425000002,-2.030522015,12.847368825,3.236884035,0.191371035,1.472959215,12.377589445,12.92443505,14.03689202,0.495998934999999,14.638774655,2.040417455,13.734283405,-1.584822625,1.480753385,0.690882315,-1.341049135,10.958766455,-2.134338455,0.276266245000002,-0.776309784999999,0.138433085000003,-0.306128644999998,0.768097895,6.652722865,2.590212375,14.138817785,1.623291705,8.250813325,-0.337676734999999,1.839339915,3.250141785,1.484911515,13.013110955,1.792431565,13.028767495
"hsc34_257",1.057002945,1.684909165,10.846834425,0.595685795000001,2.662716925,-0.294513754999997,3.566682895,0.505047975,-0.0361652149999969,-1.685132695,12.847368825,1.079615165,13.217904125,14.62068405,12.377589445,0.0287587550000019,14.03689202,3.117759265,14.638774655,1.806703425,13.734283405,-0.322050434999998,1.048810415,-0.483465044999999,-0.204355204999999,1.589068575,-1.971929345,13.62845664,-2.701526855,0.557049835000001,0.144202245000002,0.0397834650000028,9.617838755,0.526724415,0.858334255000003,-0.704663544999999,7.157237365,0.0279243450000024,13.49283204,14.690264245,0.863193375000002,13.013110955,13.93908965,-0.0520295449999999
"hsc34_258",-1.239971145,2.617716465,10.846834425,1.434573715,0.523532184999997,1.884181315,14.250761225,14.33854771,0.703560754999998,-1.901543975,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,3.001045355,14.638774655,-0.266689895000003,13.734283405,-0.893992895,14.15837979,-1.394186145,1.627638605,10.958766455,-1.464602425,13.62845664,-1.098294425,-0.0732703050000012,0.562790354999997,1.982855235,15.288339,2.367654005,1.713616415,10.6322523855,4.839763065,14.708900125,-0.446746515000001,4.619407525,1.504886425,13.013110955,2.098854915,13.028767495
"hsc34_259",-1.613418635,0.396479334999999,10.846834425,1.165564305,0.107789144999998,0.986126514999999,3.596841505,14.33854771,2.171662065,0.723154104999999,12.847368825,1.104159115,-0.208874725000001,14.62068405,0.887294335,0.553168794999998,14.03689202,2.394001105,14.638774655,0.990381445000001,13.734283405,-1.156796375,14.15837979,-1.821729565,-1.715497225,-0.657114855,-2.337112865,13.62845664,-3.012372295,-0.300206254999999,0.130858794999998,1.941585825,15.288339,1.420011305,1.166349905,-0.559508705000002,5.310386835,14.708900125,13.49283204,14.690264245,0.226495114999999,13.013110955,0.336405504999998,13.028767495
"hsc34_260",0.155659649999997,3.38888196,10.846834425,1.46603881,3.03230363,1.58110992,3.66013811,2.59994161,1.31504769,-1.52724872,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,1.19231659,2.81378155,1.33810859,13.734283405,-0.0186470100000022,14.15837979,-1.81463733,-0.186869620000001,10.958766455,-0.558538160000001,2.81573978,11.91385479,0.625883769999998,-0.281910030000002,12.727203855,6.75559313,1.29908672,3.09019812,10.6322523855,5.86427493,1.32631244,-1.36943707,14.690264245,0.34397027,13.013110955,2.01327473,13.028767495
"hsc34_261",0.121031259999999,2.67593703,10.846834425,10.169183,1.97588571,2.00355016,14.250761225,2.90234178,1.4731944,-1.63932828,1.92719572,2.21512406,13.217904125,14.62068405,3.07270653,0.37921266,14.03689202,4.12296377,14.638774655,2.62331193,0.925894019999998,0.419419739999999,3.22982066,-1.50606949,1.50636657,2.68100101,-2.10531969,13.62845664,-0.7842617,1.63327765,1.2898656,12.727203855,8.96935235,0.632306279999998,14.138817785,10.6322523855,7.581708,0.450342579999997,1.33247661,14.690264245,1.08772814,13.013110955,13.93908965,3.98836724
"hsc34_262",-0.112516025000001,2.455312985,10.846834425,-0.633095675,13.74808015,-0.329160215000002,14.250761225,14.33854771,-0.158545555,1.201598555,12.847368825,2.062767665,-0.125023455000001,14.62068405,0.521890804999998,12.92443505,14.03689202,1.102778235,14.638774655,1.327754215,13.734283405,-1.919118945,14.15837979,-1.375043985,-1.213908125,-1.229749765,-2.248935985,13.62845664,-2.343298725,2.000582655,-0.287089285,1.437981355,15.288339,7.509081305,14.138817785,1.376931315,7.072989595,2.019804475,1.206217265,4.073994815,0.494002375000001,13.013110955,2.439110415,13.028767495
"hsc34_263",-0.326881485000001,0.877734655000001,10.846834425,-0.381872065,2.136231715,1.296044285,3.715630415,14.33854771,-0.366010325000001,-1.373984715,12.847368825,1.203124655,13.217904125,14.62068405,2.937501625,12.92443505,14.03689202,2.870244055,14.638774655,2.396642405,2.260343755,-1.907051475,14.15837979,2.056686275,-1.828576545,1.036131695,-2.786649155,2.450416965,-2.357221135,0.564963825,-1.209135705,12.727203855,15.288339,1.077477305,0.312381845000001,10.6322523855,6.204027465,1.223005385,3.494666535,14.690264245,-0.658123844999999,13.013110955,1.238473635,13.028767495
"hsc34_264",1.39630003,3.2914959,10.846834425,2.11148142,13.74808015,1.00709523,14.250761225,2.20538899,0.0488472399999971,-0.512297920000002,12.847368825,1.35291606,0.730581139999998,2.63921985,12.377589445,1.45167026,14.03689202,2.06733465,14.638774655,0.965049689999997,3.64875772,-0.814106490000002,2.24520956,-0.241126470000001,-1.56504721,0.40243847,-1.99726913,2.40859397,-2.05769656,-0.392850880000001,-0.833315300000001,12.727203855,5.62083752,3.49024224,2.69272157,2.34462384,6.92096623,1.70833901,1.19992471,14.690264245,1.8788253,13.013110955,4.04074172,13.028767495
"hsc34_265",1.509018625,1.360053415,10.846834425,10.169183,13.74808015,0.775398485,2.862849165,2.353963755,-0.233562365000001,-1.867825305,12.847368825,0.895314124999999,-0.333672115000002,14.62068405,2.206934215,0.0644515049999974,14.03689202,9.501088225,14.638774655,0.674093144999997,13.734283405,-2.550720235,0.262757654999998,-1.211651615,-1.586059995,1.336538515,-2.837861585,1.702617605,-2.002858355,-0.367679065000001,-0.819546855000002,0.769814324999999,15.288339,0.334599004999998,14.138817785,1.544987525,4.328121035,0.810209354999998,0.756744734999998,14.690264245,-0.295051185000002,13.013110955,13.93908965,13.028767495
"hsc34_266",0.916612924999999,1.931086715,10.846834425,2.508852625,3.140736975,1.081865675,14.250761225,2.846151955,1.146007035,0.455070374999998,12.847368825,3.606927175,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,2.493061665,3.446777775,-0.331532995000002,2.289859995,0.152239204999999,1.231118855,2.936792955,0.172974444999998,3.037635465,-0.534235145,1.120790835,1.921977355,12.727203855,15.288339,7.831232605,14.138817785,0.927077234999999,6.584064175,14.708900125,1.274944325,14.690264245,2.730632865,13.013110955,13.93908965,13.028767495
"hsc34_267",-0.355113469999999,1.96483739,10.846834425,1.99386001,1.77714574,1.04084803,14.250761225,1.22408247,14.718250205,0.331549750000001,12.847368825,2.36166297,13.217904125,1.7531349,2.18135239,12.92443505,14.03689202,1.50847126,14.638774655,0.956984009999999,4.90448158,0.00438868999999897,2.15390105,-0.6602537,-0.42677402,2.30481003,-2.31453741,13.62845664,-0.243461379999999,-0.645015169999999,-0.199812210000001,1.58180267,8.29767889,3.15468166,14.138817785,2.39010262,7.65645017,1.75908196,-0.297317369999998,14.690264245,0.373288110000001,13.013110955,1.11991926,13.028767495
"hsc34_268",0.0929711600000012,1.88340162,10.846834425,1.86314131,2.51608154,0.830209929999999,14.250761225,1.51689968,0.54608155,-2.47742058,12.847368825,1.75744537,13.217904125,14.62068405,1.93573547,1.49692359,14.03689202,13.99600288,14.638774655,2.04236505,13.734283405,-1.44593639,2.12358391,-1.49517558,0.114033989999999,0.549725549999998,-2.31904857,13.62845664,-1.87125481,1.31557139,0.194278999999998,12.727203855,15.288339,3.16674294,3.81184799,1.17293269,5.44311469,14.708900125,13.49283204,5.40972657,1.13333283,13.013110955,3.30240596,0.123841599999999
"hsc34_269",1.775436795,1.012496465,10.846834425,-1.005964155,13.74808015,-0.00394945500000432,14.250761225,14.33854771,-0.619521715000001,-2.838224355,12.847368825,1.048921395,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,-0.0293596650000012,14.638774655,-0.266612455000004,13.734283405,-0.609556085000001,-2.569358785,-1.105162595,-3.505774575,-2.403185515,-3.604321025,13.62845664,-3.637873715,0.120289524999997,-0.979327885000004,12.727203855,15.288339,14.969034275,14.138817785,-0.0090796750000024,5.650611955,-1.298399235,-0.417267775000003,14.690264245,-1.473437905,13.013110955,13.93908965,13.028767495
"hsc34_270",-1.4514264,2.21883552,10.846834425,1.38930956,0.363147590000001,14.920723655,-0.158899860000002,1.42290338,0.00645543999999987,-1.64485903,12.847368825,13.535930875,-3.1112194,14.62068405,1.48655212,12.92443505,14.03689202,2.03693538,14.638774655,-1.89835694,2.24881252,0.79063696,0.38946606,13.36636679,1.65130735,10.958766455,0.20056065,13.62845664,11.91385479,-2.06301251,14.54211932,12.727203855,6.01444965,14.969034275,14.138817785,10.6322523855,4.54399888,14.708900125,13.49283204,4.6518501,-1.09829708,-3.98767368,0.775128649999999,13.028767495
"hsc34_271",1.105491845,1.911738815,10.846834425,1.206951395,2.027231975,2.430578735,14.250761225,1.237042005,0.416639044999997,-0.954876845000003,12.847368825,3.606671025,1.118324535,1.301081215,12.377589445,12.92443505,14.03689202,2.410938735,14.638774655,0.985432624999998,13.734283405,-1.045418375,0.672561234999996,-1.026932415,-0.873696505000003,2.660764265,-2.396958015,13.62845664,-0.561452655000004,-0.610352005000003,0.283362204999996,1.270812635,5.882363315,5.255969575,2.963026405,10.6322523855,7.429484125,1.193789425,0.885486354999998,14.690264245,0.198167944999998,13.013110955,2.658211765,13.028767495
"hsc34_272",1.144223745,14.8791936,10.846834425,-0.00608050499999635,0.319418265000003,14.920723655,4.732118465,14.33854771,1.274856925,0.884888915000001,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,2.237991225,14.03689202,2.882983315,4.392559145,-0.544167854999998,13.734283405,-0.104377364999998,2.984281405,-0.898698474999998,0.649918095000004,10.958766455,-1.738963065,13.62845664,2.922963315,0.110553435000003,0.838153925000004,1.640083945,8.379231075,14.969034275,14.138817785,2.624170865,5.850546725,14.708900125,1.574446815,14.690264245,-0.344199364999998,13.013110955,3.878020675,13.028767495
"hsc34_273",-0.342656555000001,0.592293274999999,10.846834425,0.442091164999997,1.831188685,0.723777925,14.250761225,14.33854771,-0.0656244250000029,-0.732136815,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,0.735437044999998,14.638774655,0.761193934999998,13.734283405,-1.445035235,14.15837979,-1.624390145,-0.466921665000001,-0.205599775,-2.631347485,13.62845664,-2.500666545,0.358600384999999,-0.846956475000002,12.727203855,15.288339,2.539685635,14.138817785,0.463942144999997,5.104818765,0.807741725,-0.626178915000001,14.690264245,0.476139244999999,13.013110955,1.775930975,13.028767495
"hsc34_274",0.791919790000001,3.14500895,10.846834425,1.92751508,1.82738488,-0.91891785,14.250761225,1.9402473,0.55701977,-1.08922861,12.847368825,3.75588019,0.200255909999999,14.62068405,12.377589445,1.87294816,14.03689202,0.875695570000001,1.36356787,1.25099845,13.734283405,-0.523733489999998,1.02027161,-0.24706501,-1.84557336,0.563037260000002,-2.79579223,1.93878439,-0.31023502,0.949409490000001,0.119494420000002,2.25211271,15.288339,8.18528826,0.945154710000001,10.6322523855,15.40638182,14.708900125,-1.15687232,14.690264245,-0.0205189399999988,13.013110955,1.70652743,13.028767495
"hsc34_275",1.410696435,14.8791936,10.846834425,-1.947009045,0.662049695,14.920723655,2.792532065,14.33854771,-0.379884765,-0.159906504999999,12.847368825,3.937443905,-1.129291255,4.707868065,12.377589445,12.92443505,14.03689202,0.260549805,14.638774655,-0.504997024999998,13.734283405,-1.860614905,1.346407245,-2.059769295,-2.022292575,0.976679375,-2.353499935,1.376520985,-0.305146245,-0.733107674999999,-0.503781894999999,1.628217345,15.288339,3.153493445,14.138817785,10.6322523855,7.417700445,3.725802755,-0.162814454999999,14.690264245,-0.389098104999999,13.013110955,2.269439395,13.028767495
"hsc34_276",-0.61696935,2.01847472,10.846834425,1.89873899,1.54958103,2.04385945,14.250761225,2.16256475,0.140837019999999,-0.0882945399999997,12.847368825,2.58038863,-0.680070000000001,14.62068405,12.377589445,12.92443505,14.03689202,6.89061947,2.4988828,1.53135158,13.734283405,-0.00812374999999932,2.48050989,-1.67688229,0.464437419999999,2.42947297,-1.70362234,13.62845664,-2.05509042,0.36207039,-0.205035639999998,12.727203855,6.25467843,2.50674842,2.37014578,0.181412470000001,6.42651531,14.708900125,3.60870458,5.39831784,0.73993574,13.013110955,4.13573515,13.028767495
